tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH0939,Nam,55+,Di_Mot_Minh,6,29.7,3,Thu,Da_Lat,Super_App_Vi_Dien_Tu,4.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay",HD_Mua_Sam
KH0940,Nam,26-35,Di_Mot_Minh,5,40.0,4,Ha,Phu_Quoc,App_Di_Dong,3.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay",HD_Nghi_Duong_Chua_Lanh
KH0941,Nam,18-25,Di_Mot_Minh,4,17.9,4,Xuan,Ha_Noi,Website_OTA,4.5,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH0942,Nu,18-25,Gia_Dinh,4,21.6,2,Ha,Hue,Truc_Tiep,3.5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
KH0943,Nu,18-25,Ban_Be,5,47.3,4,Dong,Sapa,App_Di_Dong,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH0944,Nam,46-55,Ban_Be,3,41.6,7,Xuan,Da_Lat,App_Di_Dong,3.5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay",HD_Tham_Quan_Di_Tich
KH0945,Nam,26-35,Cong_Tac,2,18.2,4,Thu,Nha_Trang,Truc_Tiep,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0946,Nam,36-45,Di_Mot_Minh,4,7.5,3,Xuan,HCMC,Website_OTA,4.0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Am_Thuc
KH0947,Nam,46-55,Cong_Tac,6,19.5,2,Xuan,Hoi_An,Website_OTA,4.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto",HD_Tham_Quan_Di_Tich
KH0948,Nu,46-55,Cong_Tac,1,1.9,3,Ha,HCMC,Truc_Tiep,3.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Dien",HD_Tham_Quan_Di_Tich
KH0949,Nu,36-45,Gia_Dinh,3,44.7,6,Dong,Hoi_An,Truc_Tiep,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0950,Nam,36-45,Cong_Tac,2,37.2,8,Thu,Nha_Trang,Website_OTA,3.5,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH0951,Nu,55+,Tuan_Trang_Mat,6,44.3,6,Dong,Da_Nang,App_Di_Dong,4.0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Am_Thuc,HD_The_Thao_Nuoc"
KH0952,Nam,46-55,Tuan_Trang_Mat,3,16.2,8,Dong,Sapa,Website_OTA,4.5,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0953,Nu,55+,Gia_Dinh,6,51.5,3,Xuan,Sapa,Truc_Tiep,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,DV_Khach_San_Resort,"HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0954,Nu,18-25,Gia_Dinh,3,25.0,7,Xuan,Hue,Super_App_Vi_Dien_Tu,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
KH0955,Nam,46-55,Cong_Tac,3,5.7,3,Xuan,Ha_Noi,App_Di_Dong,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Am_Thuc,HD_The_Thao_Nuoc"
KH0956,Nu,36-45,Ban_Be,4,60.0,8,Dong,Ha_Noi,Website_OTA,4.5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Tham_Quan_Di_Tich
KH0957,Nu,18-25,Cong_Tac,3,11.5,3,Xuan,Hue,App_Di_Dong,4.5,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0958,Nu,18-25,Gia_Dinh,4,71.4,8,Dong,Da_Lat,Truc_Tiep,3.5,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0959,Nu,26-35,Ban_Be,5,47.8,5,Thu,Nha_Trang,App_Di_Dong,3.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi",HD_Chup_Anh_Check_In
KH0960,Nam,46-55,Tuan_Trang_Mat,3,87.0,8,Dong,Nha_Trang,App_Di_Dong,4.5,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Nghi_Duong_Chua_Lanh"
KH0961,Nu,26-35,Gia_Dinh,2,4.8,2,Thu,Sapa,Website_OTA,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay",HD_Leo_Nui_Trekking
KH0962,Nam,46-55,Di_Mot_Minh,3,21.7,8,Thu,Hue,Website_OTA,2.5,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0963,Nam,46-55,Ban_Be,1,12.4,7,Ha,Ha_Long,Truc_Tiep,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay",HD_The_Thao_Nuoc
KH0964,Nam,46-55,Kham_Pha,1,16.8,8,Ha,Da_Lat,Website_OTA,4.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0965,Nam,26-35,Ban_Be,3,11.7,6,Ha,Ha_Noi,App_Di_Dong,3.0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0966,Nam,18-25,Kham_Pha,1,17.5,5,Ha,Phu_Quoc,Truc_Tiep,4.5,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0967,Nu,55+,Ban_Be,1,7.9,5,Ha,HCMC,App_Di_Dong,4.5,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Leo_Nui_Trekking
KH0968,Nu,55+,Kham_Pha,4,33.3,4,Thu,Mui_Ne,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,DV_Khach_San_Resort,"HD_Tam_Bien,HD_Mua_Sam,HD_Am_Thuc,HD_The_Thao_Nuoc"
KH0969,Nam,46-55,Ban_Be,4,14.9,2,Thu,Hoi_An,Website_OTA,4.5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Nghi_Duong_Chua_Lanh"
KH0970,Nu,18-25,Ban_Be,4,28.3,7,Thu,HCMC,Truc_Tiep,3.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0971,Nu,36-45,Cong_Tac,2,18.0,4,Dong,Hoi_An,Truc_Tiep,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0972,Nu,46-55,Ban_Be,1,3.7,2,Thu,Da_Lat,Website_OTA,3.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Chup_Anh_Check_In
KH0973,Nam,36-45,Di_Mot_Minh,1,12.8,8,Ha,Hoi_An,Truc_Tiep,4.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0974,Nam,55+,Di_Mot_Minh,2,5.7,2,Xuan,Phu_Quoc,Truc_Tiep,3.0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH0975,Nu,55+,Kham_Pha,6,58.3,2,Xuan,Phu_Quoc,Website_OTA,5.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
KH0976,Nu,26-35,Cong_Tac,2,2.3,2,Thu,Hoi_An,Website_OTA,4.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,"DV_Khach_San_Resort,DV_Homestay_Glamping","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0977,Nu,26-35,Di_Mot_Minh,2,17.4,7,Xuan,Da_Lat,Truc_Tiep,4.0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0978,Nam,18-25,Tuan_Trang_Mat,2,7.2,2,Thu,Da_Lat,Website_OTA,3.5,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0979,Nu,36-45,Kham_Pha,3,25.8,8,Xuan,Da_Lat,App_Di_Dong,4.5,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,"DV_Homestay_Glamping,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0980,Nam,36-45,Gia_Dinh,2,9.4,4,Xuan,Ha_Long,Super_App_Vi_Dien_Tu,3.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0981,Nam,55+,Gia_Dinh,1,3.9,2,Thu,Ha_Long,App_Di_Dong,4.5,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Mua_Sam"
KH0982,Nu,46-55,Kham_Pha,2,8.0,4,Ha,Hue,Truc_Tiep,4.5,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0983,Nam,55+,Cong_Tac,3,51.9,8,Dong,Da_Lat,App_Di_Dong,3.5,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay",HD_Tham_Quan_Di_Tich
KH0984,Nam,36-45,Gia_Dinh,1,5.1,4,Ha,Sapa,Website_OTA,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DV_Khach_San_Resort,HD_Leo_Nui_Trekking
KH0985,Nu,36-45,Di_Mot_Minh,5,25.1,4,Thu,Nha_Trang,App_Di_Dong,3.5,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay",HD_Mua_Sam
KH0986,Nu,26-35,Gia_Dinh,1,10.5,5,Thu,Hoi_An,Website_OTA,4.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0987,Nam,18-25,Di_Mot_Minh,6,42.1,5,Xuan,Sapa,Super_App_Vi_Dien_Tu,2.5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0988,Nam,18-25,Ban_Be,1,1.3,2,Thu,Hue,Website_OTA,4.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,DV_Homestay_Glamping,"HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH0989,Nam,18-25,Di_Mot_Minh,1,2.2,4,Thu,Hoi_An,Truc_Tiep,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,DV_Homestay_Glamping,HD_Chup_Anh_Check_In
KH0990,Nu,46-55,Ban_Be,5,17.8,5,Ha,Da_Lat,Super_App_Vi_Dien_Tu,4.5,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0991,Nu,46-55,Gia_Dinh,4,12.2,4,Xuan,Da_Lat,Truc_Tiep,2.5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Tour_Trong_Ngay",HD_Chup_Anh_Check_In
KH0992,Nu,46-55,Tuan_Trang_Mat,4,149.2,8,Thu,Phu_Quoc,App_Di_Dong,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay",HD_The_Thao_Nuoc
KH0993,Nu,36-45,Gia_Dinh,4,9.2,2,Xuan,Sapa,App_Di_Dong,3.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien",HD_Tam_Bien
KH0994,Nam,26-35,Di_Mot_Minh,4,6.1,2,Xuan,Da_Lat,Super_App_Vi_Dien_Tu,3.5,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay",HD_Leo_Nui_Trekking
KH0995,Nam,18-25,Kham_Pha,5,16.0,3,Xuan,Mui_Ne,Truc_Tiep,2.5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH0996,Nam,18-25,Gia_Dinh,2,5.7,5,Ha,Ha_Noi,App_Di_Dong,4.0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_The_Thao_Nuoc"
KH0997,Nu,55+,Ban_Be,4,45.3,3,Xuan,Da_Nang,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay",HD_Tam_Bien
KH0998,Nu,55+,Di_Mot_Minh,1,22.6,5,Thu,Ha_Long,Website_OTA,3.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
KH0999,Nu,18-25,Gia_Dinh,6,111.2,4,Dong,Mui_Ne,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH1000,Nu,36-45,Di_Mot_Minh,4,36.9,4,Ha,Sapa,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH1001,Nu,18-25,Cong_Tac,2,9.9,5,Ha,HCMC,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH1002,Nu,55+,Ban_Be,5,47.2,8,Dong,Hue,Truc_Tiep,3.5,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH1003,Nam,55+,Di_Mot_Minh,6,12.3,4,Ha,Hue,Super_App_Vi_Dien_Tu,3.0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH1004,Nam,36-45,Tuan_Trang_Mat,6,62.6,7,Ha,Da_Lat,App_Di_Dong,4.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH1005,Nam,46-55,Ban_Be,4,95.4,5,Ha,Ha_Long,Super_App_Vi_Dien_Tu,4.5,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH1006,Nu,46-55,Ban_Be,1,20.9,6,Thu,Da_Lat,Website_OTA,4.5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Nghi_Duong_Chua_Lanh
KH1007,Nu,46-55,Ban_Be,4,33.0,4,Xuan,Ha_Long,Truc_Tiep,3.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH1008,Nu,18-25,Kham_Pha,2,16.1,6,Dong,Da_Lat,App_Di_Dong,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay",HD_Tham_Quan_Di_Tich
KH1009,Nu,26-35,Ban_Be,1,14.5,7,Dong,Da_Nang,Website_OTA,2.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH1010,Nu,46-55,Di_Mot_Minh,2,19.6,6,Dong,Mui_Ne,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Mua_Sam,HD_Nghi_Duong_Chua_Lanh"
KH1011,Nam,46-55,Ban_Be,2,11.2,4,Thu,Sapa,Super_App_Vi_Dien_Tu,3.5,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,DV_Homestay_Glamping,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH1012,Nu,26-35,Ban_Be,5,16.8,3,Xuan,HCMC,App_Di_Dong,3.5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH1013,Nu,55+,Cong_Tac,6,64.6,8,Xuan,Da_Nang,Truc_Tiep,4.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Tour_Trong_Ngay",HD_Tam_Bien
KH1014,Nam,46-55,Tuan_Trang_Mat,2,43.9,7,Ha,Nha_Trang,Super_App_Vi_Dien_Tu,4.5,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam,HD_Am_Thuc,HD_The_Thao_Nuoc"
KH1015,Nam,55+,Ban_Be,3,21.3,8,Dong,Nha_Trang,App_Di_Dong,2.5,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH1016,Nu,26-35,Di_Mot_Minh,4,30.6,7,Thu,HCMC,App_Di_Dong,3.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH1017,Nam,55+,Cong_Tac,2,11.1,6,Ha,HCMC,Website_OTA,3.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Chup_Anh_Check_In
KH1018,Nam,46-55,Tuan_Trang_Mat,5,102.9,6,Xuan,HCMC,Truc_Tiep,4.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay",HD_Tham_Quan_Di_Tich
KH1019,Nam,46-55,Cong_Tac,1,12.7,6,Ha,Hue,Website_OTA,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien",HD_Am_Thuc
KH1020,Nam,36-45,Gia_Dinh,1,4.5,3,Thu,Hue,Super_App_Vi_Dien_Tu,4.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,"DV_Khach_San_Resort,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH1021,Nu,36-45,Kham_Pha,2,25.1,4,Dong,Phu_Quoc,Super_App_Vi_Dien_Tu,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
